Mean_x0,Mean_x1,Mean_x2,Mean_x3,Mean_x4,Mean_x5,Mean_x6,Mean_x7,Mean_x8,Mean_x9,Median_x0,Median_x1,Median_x2,Median_x3,Median_x4,Median_x5,Median_x6,Median_x7,Median_x8,Median_x9,SD_x0,SD_x1,SD_x2,SD_x3,SD_x4,SD_x5,SD_x6,SD_x7,SD_x8,SD_x9,Tendency_x1,Tendency_x2,Tendency_x3,Tendency_x4,Tendency_x5,Tendency_x6,Tendency_x7,Tendency_x8,Tendency_x9,Mean_y0,Mean_y1,Mean_y2,Mean_y3,Mean_y4,Mean_y5,Mean_y6,Mean_y7,Mean_y8,Mean_y9,Median_y0,Median_y1,Median_y2,Median_y3,Median_y4,Median_y5,Median_y6,Median_y7,Median_y8,Median_y9,SD_y0,SD_y1,SD_y2,SD_y3,SD_y4,SD_y5,SD_y6,SD_y7,SD_y8,SD_y9,Tendency_y1,Tendency_y2,Tendency_y3,Tendency_y4,Tendency_y5,Tendency_y6,Tendency_y7,Tendency_y8,Tendency_y9,Mean_z0,Mean_z1,Mean_z2,Mean_z3,Mean_z4,Mean_z5,Mean_z6,Mean_z7,Mean_z8,Mean_z9,Median_z0,Median_z1,Median_z2,Median_z3,Median_z4,Median_z5,Median_z6,Median_z7,Median_z8,Median_z9,SD_z0,SD_z1,SD_z2,SD_z3,SD_z4,SD_z5,SD_z6,SD_z7,SD_z8,SD_z9,Tendency_z1,Tendency_z2,Tendency_z3,Tendency_z4,Tendency_z5,Tendency_z6,Tendency_z7,Tendency_z8,Tendency_z9,Labels
0.0032592666048647523,-0.02042236060852951,-0.0016938901454596038,0.013379256715617445,-6.183326420293872e-05,-0.017415044083429376,-0.017821379416256077,-0.011407877626285718,-0.012368031997672455,-0.014557940490415427,0.0032592666048647523,-0.02042236060852951,0.0032592666048647523,0.01951115869277248,0.0032592666048647523,-0.02042236060852951,-0.020259391413216282,-0.008500062404175765,-0.020049266968766355,-0.02015432919099132,0.0,0.02368162721339426,0.03279315258944994,0.038576448922276414,0.0437397476964021,0.05567741225850343,0.05155687562257771,0.05112512623394073,0.048277674621238165,0.04626901525870223,-6.265937428391797,-0.519715123313729,4.104989967880408,-0.018971526941259403,-5.343240119551998,-5.467910906599676,-3.500136383215298,-3.794728537767374,-4.466630765549027,0.04736179750714475,0.0017420730064438422,7.434845734182382e-05,0.011586229403239091,-0.0007351146612673776,-0.013157088284593709,-0.014130667076722192,-0.005331242629290831,-0.002093167672137897,-0.0069836634884046555,0.04736179750714475,0.0017420730064438422,-0.003261100640862213,0.02143038580003434,-0.003261100640862213,-0.023569376067559638,-0.019972139829493085,-0.01161662023517765,-0.003261100640862213,-0.01161662023517765,0.0,0.045619724500700905,0.0373229436051953,0.037977911978609086,0.041965694523357744,0.04731941188190696,0.04387412251138087,0.0471840056811423,0.045418513669807856,0.04551713731703011,0.036782240078220056,0.001569798049379524,0.244632383335773,-0.015521257637159615,-0.2777995975049068,-0.2983558019433387,-0.11256419540425146,-0.04419527514389911,-0.14745351435090986,-0.03767741849438997,-0.02293552724980999,-0.007671539373306399,0.004303973562230823,0.005624257678094922,0.005144177135362969,0.008295470329283738,0.009242842929577853,0.007748821291238703,0.009495176214980904,-0.03767741849438997,-0.02293552724980999,-0.008193636005230005,0.007331400187235389,0.010905394141551318,0.006824584281627261,0.010905394141551318,0.013389922636593988,0.010905394141551318,0.013389922636593988,0.0,0.014741891244579983,0.024715600136339933,0.02980577792613779,0.026789552419034673,0.024478953252016062,0.023941602056541316,0.0225351475324897,0.021662497654569488,0.021208140508962907,0.6087340419361534,0.20361106678390567,-0.11423217763371099,-0.14927396575570467,-0.1365321017449462,-0.22017087849367661,-0.2453151860962576,-0.2056622136251844,-0.2520123881734281,evento_nao_agressivo
0.03682123010960596,0.020040248357235356,-0.0013411637024843524,0.007934889918306787,0.018067651394415147,0.0060853439647652096,-0.009667004912995757,-0.010991053225523323,-0.006049087877853311,-0.0074491057869446155,0.03682123010960596,0.020040248357235356,0.0032592666048647523,0.01951115869277248,0.035763050780680206,0.01951115869277248,0.0032592666048647523,-0.008500062404175765,0.0032592666048647523,-0.008395000181950801,0.0,0.016780981752370604,0.03319734621498107,0.032934531408771645,0.03575525287030027,0.0422284684370921,0.054930077730376184,0.051501660041879935,0.05052812796890692,0.048118842419056576,0.5442579809957853,-0.036423652835391514,0.2154976869237382,0.49068570877814427,0.16526726420195448,-0.2625388908577994,-0.2984977197341369,-0.16428261249955411,-0.20230464231561035,0.0631014110063805,0.05523160425676263,0.022195185673089396,0.015831114094601494,0.021889265723867374,0.009904306283340603,-0.002263016957311679,-0.004476657316334355,0.0022723855524504266,0.004426290195713942,0.0631014110063805,0.05523160425676263,0.04736179750714475,0.022050348433141267,0.046121872240930895,0.02143038580003434,-0.003261100640862213,-0.01161662023517765,-0.003261100640862213,0.010275165672111682,0.0,0.007869806749617878,0.04716035564456896,0.042303410968384365,0.03972993415928003,0.04509529895165678,0.051296551859361994,0.04833963828010452,0.04941135133508042,0.04731899432144905,0.8752831890110647,0.3517383418073667,0.2508836782271117,0.3468902735258018,0.15695855489410732,-0.03586317518451138,-0.0709438544231871,0.03601164405373842,0.07014566116859697,-0.00019321027509298927,-0.01893531438474148,-0.015354754924904323,-0.0058019570987530465,0.0034045367947660604,0.004654679685896937,0.0043816932195835465,0.007234385253736648,0.008194392573503316,0.006954618134605535,-0.00019321027509298927,-0.01893531438474148,-0.008193636005230005,-0.004193423140161497,-0.00019321027509298927,0.005356091933229164,0.0027437744217032045,0.006824584281627261,0.010905394141551318,0.006824584281627261,0.0,0.01874210410964849,0.016118885085373014,0.021647902466949472,0.026719720511645777,0.024551317135575682,0.02273993638074674,0.02257059106818875,0.02145229555504134,0.02068850531229505,98.00366142860773,79.4717305666808,30.02923677822336,-17.620888915599892,-24.091263695249683,-22.67836541030078,-37.44306688790151,-42.41178461942293,-35.99507392274236,evento_nao_agressivo
0.02561662919960384,0.031218929654604897,0.021899041971358182,0.0053982845230376945,0.011471237774566196,0.019325814361946594,0.008875527569742156,-0.005256550648920807,-0.006923532956064749,-0.0028825161701075954,0.02561662919960384,0.031218929654604897,0.02561662919960384,0.014437947902234296,0.02561662919960384,0.03068983999014202,0.02561662919960384,0.014437947902234296,0.0032592666048647523,0.014437947902234296,0.0,0.00560230045500106,0.013951503853781176,0.031029152968482163,0.030294714257344875,0.03276095175836015,0.03968885505733163,0.05269073929297729,0.04990055423741619,0.048867444498977744,1.2186978002198547,0.8548760182583606,0.21073360124684862,0.4478043416712921,0.7544245658302876,0.3464752329662255,-0.20520071583040675,-0.2702749414107857,-0.11252519399204067,-0.10199263118137257,-0.019445610087496033,0.0028235257773842268,-0.008851768540526096,-0.007733634960593319,0.001242282906327383,-0.006080970497332708,-0.014729218735319289,-0.01531176552356082,-0.00815411612093187,-0.10199263118137257,-0.019445610087496033,0.04736179750714475,0.0017420730064438422,-0.003261100640862213,0.02143038580003434,-0.003261100640862213,-0.023569376067559638,-0.019972139829493085,-0.01161662023517765,0.0,0.08254702109387654,0.07439423780543933,0.06752639821742813,0.06043883234961806,0.0587101287762418,0.05723851977587743,0.05822596079900862,0.05492068428652039,0.05635371248629742,0.19065700984727105,-0.027683625225465323,0.08678831439091983,0.07582542847473624,-0.012180124112282609,0.05962166508400958,0.14441453823390882,0.15012619388485082,0.07994809062658144,0.045616601382449135,0.022711695553678073,0.002581990870988725,-0.0001119158480659575,0.00448175459748739,0.01043988089271324,0.010506382785404392,0.009536056739941746,0.011499075934704703,0.011936613454397898,0.045616601382449135,0.022711695553678073,-0.00019321027509298927,-0.004193423140161497,-0.00019321027509298927,0.011331613052303896,0.010905394141551318,0.006824584281627261,0.010905394141551318,0.013389922636593988,0.0,0.022904905828771062,0.03406121687845506,0.02986463245485816,0.028247552991018797,0.029024700166116926,0.026872144535268833,0.025267347731318248,0.024460759697595,0.023242608292000977,0.4978822372860144,0.05660199998990146,-0.0024534017150391395,0.09824832323461374,0.22886143588789928,0.2303192799770194,0.20904794419013248,0.2520809439154961,0.2616725729810831,evento_nao_agressivo
-0.020552527279970617,0.002532050959816611,0.013961777343079726,0.011286149658525983,0.00020812216243603217,0.006133943598810061,0.01362890841310128,0.0051970207135280605,-0.006956103607926343,-0.008286432388455337,-0.020552527279970617,0.002532050959816611,0.02561662919960384,0.014437947902234296,0.0032592666048647523,0.014437947902234296,0.02561662919960384,0.014437947902234296,0.0032592666048647523,-0.008500062404175765,0.0,0.023084578239787226,0.024830273029746584,0.021997358808908664,0.02963102779977092,0.030120452169103983,0.03338686382195665,0.03838000068564542,0.049909342964883675,0.047516062922410555,-0.12319900736899694,-0.6793216791730582,-0.5491368290032562,-0.01012635378612813,-0.2984520353751274,-0.6631256695318087,-0.2528652872093641,0.33845490207451934,0.40318313536704786,-0.032817704190988166,-0.06740516768618036,-0.023902974788660075,-0.00608678171470887,-0.013644955670618509,-0.011914313165659126,-0.003623429536146266,-0.00942306220903964,-0.01673905045261583,-0.017062359390303556,-0.032817704190988166,-0.06740516768618036,-0.032817704190988166,0.0072720466580782905,-0.032817704190988166,-0.01803940241592519,-0.003261100640862213,-0.01803940241592519,-0.032817704190988166,-0.026394922010240626,0.0,0.0345874634951922,0.06769350038573595,0.06624996379470818,0.06115349651844348,0.05595921786824692,0.05564637318896223,0.05426697123419588,0.055189510458696155,0.052366350037272774,2.0539269686235397,0.7283560924783977,0.1854725022593237,0.4157803236694861,0.3630452970238799,0.11041081713270089,0.2871334982544952,0.5100615922186421,0.519913254474057,0.0014741977322369933,0.023545399557343062,0.01563252961319771,0.002305042586300791,0.00020530686799463197,0.003980495119945657,0.009159069012645205,0.00937735965375847,0.00864029462797455,0.010496588114457932,0.0014741977322369933,0.023545399557343062,0.0014741977322369933,0.000640493728572002,-0.00019321027509298927,0.000640493728572002,0.0014741977322369933,0.006189795936894156,0.0027437744217032045,0.006824584281627261,0.0,0.022071201825106072,0.021212865314292048,0.029501779141062633,0.02671927278833302,0.025810718322100343,0.02705417696672235,0.02531345463496384,0.023956634325407913,0.023399588136393066,15.97166990727529,10.604092837313232,1.5635911899030317,0.1392668456239537,2.700109376715382,6.212917583821643,6.360991777900088,5.86101473298531,7.120203677514877,evento_nao_agressivo
0.029554644671352874,0.0045010586956911285,0.011539582196995366,0.017859994175148015,0.014939848661091363,0.005099209247255507,0.009479758037744748,0.015619625445382729,0.007903423375508596,-0.0033050287799984202,0.029554644671352874,0.0045010586956911285,0.02561662919960384,0.027585636935478358,0.02561662919960384,0.014437947902234296,0.02561662919960384,0.027585636935478358,0.02561662919960384,0.014437947902234296,0.0,0.025053585975661746,0.02274942650522735,0.02253874724686982,0.020988213388940143,0.029176677411055056,0.029065487025333,0.031671564872941656,0.03698583501767634,0.04859857395294542,0.15229615330323953,0.3904490250285637,0.6043041414894624,0.5054991804916694,0.17253495360741514,0.3207535784361304,0.5284998557442557,0.26741730321560364,-0.11182772849243433,0.03995603035494568,0.0035691630819787573,-0.031618101672471685,-0.007938223502758638,0.003121780699222039,-0.004711457999691145,-0.004504264091287012,0.0018240029502402267,-0.003936496368596827,-0.01106954237185968,0.03995603035494568,0.0035691630819787573,-0.032817704190988166,0.0035691630819787573,0.03995603035494568,0.0035691630819787573,-0.003261100640862213,0.018347464857041734,-0.003261100640862213,-0.01803940241592519,0.0,0.03638686727296692,0.0579565061785697,0.06481841826762898,0.06205188674943866,0.059291612815038086,0.0548957129896691,0.05401088443828493,0.0534650524230687,0.055050738006890636,0.08932726925754207,-0.7913223959336105,-0.19867397817651472,0.07813040163124291,-0.11791606818388477,-0.1127305203062917,0.04565025439306323,-0.09852070722810367,-0.2770430964618965,-0.03301439166040629,-0.01577009696408465,0.004692135818093278,0.0034707992947967115,-0.004758844263040625,-0.005331309553405522,-0.0013044887058189074,0.0038873864285137675,0.004667165063295718,0.004474825999136466,-0.03301439166040629,-0.01577009696408465,0.0014741977322369933,0.000640493728572002,-0.00019321027509298927,-0.004193423140161497,-0.00019321027509298927,0.000640493728572002,0.0014741977322369933,0.002108986076970099,0.0,0.01724429469632164,0.032181512403549314,0.02795017520775609,0.029931220617803494,0.02735330977419461,0.02717736282653989,0.028895880170073236,0.027332428981406653,0.0259362382673681,0.47767340759446775,-0.14212395207392214,-0.10512988791367596,0.14414453890264597,0.16148440983691634,0.039512728849805306,-0.11774823745051335,-0.1413675923913202,-0.13554167664712916,evento_nao_agressivo
-0.015469785834699991,0.007042429418326441,-0.0021558894811059114,0.004787240189071526,0.011194038173178412,0.009871576245126136,0.002160781378404721,0.006361065053689156,0.012165246414262428,0.005566102454487737,-0.015469785834699991,0.007042429418326441,-0.015469785834699991,0.005073421682451924,0.02561662919960384,0.014437947902234296,0.0032592666048647523,0.014437947902234296,0.02561662919960384,0.014437947902234296,0.0,0.022512215253026432,0.022518541209790646,0.02291145286780117,0.024168905222359652,0.02226037984391196,0.027954846446140498,0.028412777768442646,0.031418078757538374,0.03578162118392447,-0.45523768031291667,0.13936130106404418,-0.3094574314230877,-0.7236065381118123,-0.6381197742882377,-0.13967752375458956,-0.41119283238044374,-0.7863875133277403,-0.35980475191857636,0.05752176664049957,0.04873889849772263,0.021553364268152363,-0.00933313459422887,0.005153774525893004,0.012188445022768293,0.004179002663193243,0.003248989750186313,0.008012643360269044,0.0022093299323128145,0.05752176664049957,0.04873889849772263,0.03995603035494568,0.0035691630819787573,0.03995603035494568,0.043658913931045214,0.03995603035494568,0.018347464857041734,0.03995603035494568,0.018347464857041734,0.0,0.008782868142776946,0.039109236648604426,0.06331727038774682,0.0636140198926519,0.06016410239849811,0.05905525779759001,0.055295908596168813,0.05384644066584197,0.053968521156595624,0.8473122670646009,0.37469927519536933,-0.162253962966041,0.0895969443724346,0.21189274486202458,0.07265080520407585,0.05648278799383718,0.13929758816947654,0.03840858967563912,-0.04207322487440602,-0.03754380826740615,-0.024537806267525105,-0.006999204355031544,-0.005638005539043834,-0.010977907698268188,-0.010580154599262733,-0.006400580726892295,-0.0012193481606995414,-6.87393047445542e-06,-0.04207322487440602,-0.03754380826740615,-0.03301439166040629,-0.01577009696408465,-0.00019321027509298927,-0.01660380096774964,-0.008193636005230005,-0.004193423140161497,-0.00019321027509298927,0.000640493728572002,0.0,0.004529416606999865,0.01876137661726871,0.034449958063341904,0.030933010479411768,0.03065858318834401,0.02840104891137935,0.028776274882973532,0.030835485103803382,0.029478386510438992,0.8923444394737803,0.5832166738055761,0.16635768653163785,0.1340045968873079,0.2609238471982752,0.25147001759066134,0.15212954904214857,0.028981571161693746,0.00016338016624527796,evento_nao_agressivo
0.015288942882805691,-9.042147594715e-05,0.009791267239819525,0.0022053186098719892,0.00688758072781836,0.011876522291449627,0.010645485764794644,0.003801801566454842,0.007353051479146549,0.012477616061116753,0.015288942882805691,-9.042147594715e-05,0.015288942882805691,-9.042147594715e-05,0.015288942882805691,0.020452786041204766,0.015288942882805691,0.009274104743835221,0.015288942882805691,0.020452786041204766,0.0,0.015379364358752841,0.01878772939456688,0.02091348683747435,0.020918734654027066,0.022115806697879353,0.0206961085867646,0.026507355406603633,0.026934360939695756,0.029820534513986807,-0.005914174488076618,0.6404149269751682,0.14424271362489965,0.45049424153217926,0.7768046739716875,0.696286580857517,0.24866346846847326,0.48093916862074,0.8161202613392831,-0.08070714710691118,-0.011592690233205805,0.005590216629511357,-0.004011763575613524,-0.023607937096765334,-0.00915637907957436,-0.001082353852900202,-0.00643176605806981,-0.006079469900602299,-0.0008593356864489796,-0.08070714710691118,-0.011592690233205805,0.03995603035494568,0.0035691630819787573,-0.032817704190988166,0.0035691630819787573,0.03995603035494568,0.0035691630819787573,-0.003261100640862213,0.018347464857041734,0.0,0.06911445687370538,0.06144138135223262,0.055748332517051025,0.06342193098155967,0.06630376123176784,0.0644926436802086,0.06196532844535143,0.05842996904240439,0.057601244474322494,0.14363895452591324,-0.06926544711221308,0.049707661829493474,0.29251358699982744,0.11345189872025936,0.013410879850162823,0.07969264543014729,0.07532752821195556,0.010647578526231815,0.03963590951939654,-0.0012186576775047413,-0.011817235671805258,-0.008494377320794694,0.002327818419854072,0.0019076469706962283,-0.0037473623814589427,-0.004303146584430327,-0.0012854151439713147,0.0028661776073100652,0.03963590951939654,-0.0012186576775047413,-0.03301439166040629,-0.01577009696408465,0.0014741977322369933,0.000640493728572002,-0.00019321027509298927,-0.004193423140161497,-0.00019321027509298927,0.000640493728572002,0.0,0.04085456719690128,0.03657034524811905,0.03218954452205886,0.03601962109497757,0.032894685083686356,0.033456763853824,0.03133046343714267,0.03074711573257993,0.03171700040416538,-0.030746302842082365,-0.2981446828165324,-0.21431014006724936,0.05873003667835382,0.04812925939702954,-0.09454462952654345,-0.1085668686957847,-0.032430570146050865,0.07231264885967736,evento_nao_agressivo
0.04660217404099165,0.03094555846189867,0.015473777029699117,0.018993993940112558,0.011084689696095922,0.013506679613347242,0.016837329684241346,0.015140071799319268,0.008557398508070043,0.011277963735331058,0.04660217404099165,0.03094555846189867,0.015288942882805691,0.022421793777079282,0.015288942882805691,0.020452786041204766,0.02561662919960384,0.020452786041204766,0.015288942882805691,0.020452786041204766,0.0,0.01565661557909298,0.025341108545191435,0.022777282937467825,0.025792868566881982,0.024160371821505062,0.023809533069458978,0.022719967477044592,0.0283812334097633,0.028134644928904894,0.6640367986840852,0.3320398103334891,0.40757742167576316,0.23785778076245412,0.2898293886775895,0.36129923186482876,0.3248790879584703,0.18362659434177656,0.24200509884819688,-0.06717297286186175,-0.07394005998438646,-0.03011945110942445,-0.012600580743331919,-0.01664400543286317,-0.030868776390948066,-0.017444463905615413,-0.009343681229020392,-0.013180789036268912,-0.012188820196728243,-0.06717297286186175,-0.07394005998438646,-0.06717297286186175,-0.013608471253458033,-0.032817704190988166,-0.04999533852642496,-0.032817704190988166,0.0035691630819787573,-0.032817704190988166,-0.01803940241592519,0.0,0.0067670871225247176,0.062217525690869656,0.06183848182185899,0.0558980804688815,0.06012944406975535,0.06465536241641863,0.06416490600680864,0.06146106792855035,0.05838298213892186,1.1007412182938654,0.4483864540484723,0.1875840863742097,0.24777830612158303,0.4595416143696415,0.25969468317993283,0.13909881952426403,0.1962216122751426,0.18145423192440824,0.015835617636891973,0.027735763578144255,0.0044661007606274965,-0.00490402234463095,-0.003628378329257361,0.004579118289360388,0.0038973570658670485,-0.0012994898791650784,-0.0020655061153945146,0.000426688134115015,0.015835617636891973,0.027735763578144255,0.015835617636891973,-0.008589387011757158,0.0014741977322369933,0.008654907684564483,0.0014741977322369933,0.000640493728572002,-0.00019321027509298927,0.000640493728572002,0.0,0.011900145941252282,0.03431272938085679,0.03385882704991461,0.030391531813527547,0.03326438549009521,0.030842080677375146,0.03195903980310784,0.030209067851360794,0.02961803997564497,1.7514797473720705,0.28202883291542075,-0.30968304849734,-0.22912767992101482,0.28916575244229775,0.24611336009954174,-0.08206120588171305,-0.13043419983711527,0.026944836879678555,evento_nao_agressivo
0.03724075110811709,0.04192146257455437,0.03304395601063814,0.02091552054930361,0.022643345373713465,0.015444033264766116,0.016897261255457218,0.01938775736222581,0.01759570283363014,0.011425733768074747,0.03724075110811709,0.04192146257455437,0.03724075110811709,0.02626484699546139,0.029554644671352874,0.022421793777079282,0.02561662919960384,0.027585636935478358,0.02561662919960384,0.020452786041204766,0.0,0.004680711466437282,0.013123501265774174,0.023884441679131903,0.021640581275799188,0.025483578487048703,0.02386023362936873,0.023271547031662027,0.022518496814801434,0.028266430502410348,1.1256878910107981,0.8873063788296096,0.5616299329887794,0.6080260118270833,0.41470788867628117,0.45373040963650835,0.5206059702163205,0.47248517578355004,0.30680728578496275,0.07221612165801178,0.002521574398075016,-0.025221332770253718,-0.004535557917565394,0.0043627597369368205,-0.001833984251050677,-0.016142362383953803,-0.006236890710162016,-0.0002814809082390425,-0.004641097966840845,0.07221612165801178,0.002521574398075016,-0.06717297286186175,-0.004825603110681087,0.03995603035494568,0.0035691630819787573,-0.032817704190988166,0.0035691630819787573,0.03995603035494568,0.0035691630819787573,0.0,0.06969454725993676,0.06911987949555022,0.06976297119445155,0.06488619227712475,0.06083184311786577,0.06633435393525491,0.06735758518213633,0.06570132036385613,0.06368715330329593,0.034917056471354666,-0.3492479544898908,-0.06280533783085278,0.06041254551992143,-0.025395773255945983,-0.22352851431703744,-0.0863642434261088,-0.003897757201252506,-0.06426678503754782,-0.0065670511514570535,0.00463428324271746,0.016301492001610487,0.0017078127826063595,-0.00523662810599617,-0.00411815713295731,0.002986808369243611,0.0025893060387015355,-0.0018847744649752986,-0.0025156606190007693,-0.0065670511514570535,0.00463428324271746,0.015835617636891973,0.00463428324271746,-0.0065670511514570535,-0.00254642670961003,0.0014741977322369933,0.000640493728572002,-0.00019321027509298927,-0.0033801307132750214,0.0,0.011201334394174513,0.018865156115281022,0.030097292334727094,0.03029156056935325,0.027765153604713162,0.0310428390390566,0.0290569558001812,0.030176712839967836,0.028690638788590277,-0.7056870939233109,-2.4823153688994215,-0.260057785940565,0.7974093676481113,0.6270938109022648,-0.45481728409880257,-0.3942874783497061,0.2870046877215381,0.3830730964296831,evento_nao_agressivo
0.003327324407018495,0.02028403775756779,0.029056749852042412,0.02561479810973323,0.017397881320846586,0.01942400854593097,0.013713074856516457,0.015201019149402379,0.01760326481164722,0.01616886499096897,0.003327324407018495,0.02028403775756779,0.03724075110811709,0.02626484699546139,0.015288942882805691,0.022421793777079282,0.015288942882805691,0.020452786041204766,0.02561662919960384,0.020452786041204766,0.0,0.016956713350549296,0.018590527339307703,0.017168193715540254,0.022491518099617053,0.02102576862682968,0.02397116645799764,0.022765929944074868,0.022513692114691095,0.02178754747514391,6.096200813717363,8.732767322221882,7.6983170188343015,5.228790220799736,5.837726103580078,4.12135192696894,4.568541353328246,5.290516540712338,4.8594194653407286,0.029264109264288518,0.05074011546115015,0.01143575268681285,-0.011599972261618158,0.002224375518805388,0.008512984658162104,0.002608600536854922,-0.010466553427923513,-0.0022923351574452885,0.002673078109013715,0.029264109264288518,0.05074011546115015,0.029264109264288518,-0.018954431798786614,0.029264109264288518,0.0346100698096171,0.029264109264288518,-0.0017767974633498239,0.029264109264288518,0.0346100698096171,0.0,0.02147600619686163,0.05828503319296629,0.06434122078751837,0.0638457870196535,0.05995528993622776,0.05736102998403367,0.06384136080272872,0.0644779372991342,0.06295682583069541,1.7338684394221135,0.3907774053033656,-0.3963890428667104,0.07601036131722727,0.29090188877030476,0.08913992608817385,-0.35765836347173646,-0.07833264756985661,0.09134322472871972,-0.03332070387713538,-0.019943877514296215,-0.00801737913056682,0.0038959430319240197,-0.005297890549341988,-0.009917307401186038,-0.008289949524982748,-0.0015516306615537623,-0.0014006950630581208,-0.005028367406191306,-0.03332070387713538,-0.019943877514296215,-0.0065670511514570535,0.00463428324271746,-0.0065670511514570535,-0.01979072140593167,-0.0065670511514570535,-0.00254642670961003,-0.00019321027509298927,-0.0033801307132750214,0.0,0.013376826362839163,0.020094171205150488,0.026992842054113356,0.030347934384513,0.029566749253642333,0.027662208108770948,0.03142264510680211,0.02962862969047297,0.03014150273731984,0.5985431036461891,0.24061253808231625,-0.11692259101997574,0.15899695783369672,0.2976319899409832,0.24879274926335815,0.04656656315770356,0.04203677894149396,0.15090819884035417,evento_nao_agressivo
